2150000118,思想道德修养与法律基础(含廉洁修身),2013计算机与软件学院**/2013生命科学学院**,张革华,"周四11,12;周五7,8"
2150000119,思想道德修养与法律基础(含廉洁修身),2013计算机与软件学院**/2013生命科学学院**,李隼,"周四11,12;周五7,8"
2150000120,思想道德修养与法律基础(含廉洁修身),2013计算机与软件学院**/2013生命科学学院**,包毅,"周五7,8;周五9,10"
2150000121,思想道德修养与法律基础(含廉洁修身),2013计算机与软件学院**/2013生命科学学院**,刘国红,"周五7,8;周五11,12"
